Business Name,Longitude,Latitude
525-535 GARAGE CORP.,-73.94610184,40.77550836
174 PARKING MGMT LLC.,-73.93604534,40.84435734
INTERTOWN PARKING CORP.,-73.94678329,40.7721601
980 FIFTH AVENUE CORPORATION,-73.96357232,40.77719773
CONNAUGHT TOWER CAR PARK INC,-73.96635177,40.7572251
QUIK PARK HUDSON LLC,-73.98869139,40.77783148
MINETTA LANE PARKING LLC,-74.00051596,40.73061417
130 EAST 18TH GARAGE CORP.,-73.98666689,40.73633072
58TH & 7TH PARKING LLC,-73.9792787,40.76520437
"RIVERWATCH GARAGE, LLC",-74.01743904,40.70704634
"PRO PARK AMERICA NEW YORK, LLC",-73.96844793,40.79740864
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98801803,40.74757063
ROCKMILL GARAGE CORP.,-73.94700974,40.78249963
9-11 LLC,-73.98116095,40.74730896
POWER PARKING S CORP.,-73.92617845,40.86381414
785 GARAGE CORP.,-73.97274487,40.76462662
"2280 FDB, LLC",-73.95236779,40.80851651
NICE PARK LLC,-73.98585631,40.73014944
QUIK PARK EAGLE LLC,-73.97336103,40.74942911
"RENOIR CAR PARK, LLC",-73.96403091,40.76375963
88TH GARAGE CORP.,-73.97119666,40.78859328
NEW YORK SKYPORTS INC,-77.51958437,40.11238534
MARK TWAIN GARAGE CORP,-73.99823549,40.73620797
340 E. 34 GARAGE CORP.,-73.9745829,40.74422534
ENTERPRISE YORK GARAGE LLC,-73.95778008,40.76136135
WEST PLAZA GARAGE LLC,-73.9789977,40.74048513
AMPCO SYSTEM PARKING,-73.97464518,40.76074324
CONCERTO GARAGE CORP.,-73.98757693,40.77122478
"ABM PARKING SERVICES, INC",-73.98396172,40.76157383
165 EAST PARKING CORP.,-73.96149668,40.77013485
24TH STREET MMP GARAGE LLC,-77.51958437,40.11238534
EMPIRE PARKING CORP.,-74.01053799,40.72239314
INTERNATIONAL HOUSE,-73.96169515,40.8142345
"LEONARD STREET PARKING, LLC",-74.00467877,40.71716202
EZ2 PARK LLC,-73.95489691,40.77581681
59 ALLEN STREET GARAGE CORP.,-73.99145773,40.71710416
CHELSEA ENCLAVE GARAGE LLC,-74.00241435,40.74502135
"PLAZA 400 GARAGE PARTNERS, LLC",-73.96307776,40.75748759
145 EAST 16TH STREET GARAGE CORP.,-73.98687271,40.73565279
WEST END TOWERS GARAGE CORP.,-73.98856925,40.77421116
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.93131019,40.84829053
300 PARKING INC.,-73.98425316,40.76559217
EAST 46TH REALTY LLC,-73.96966768,40.75208236
328 WEST 39TH STREET PARKING LLC,-77.51958437,40.11238534
560 W 43RD STREET PARKING CORP,-73.9972133,40.76036997
30 GARAGE CORP.,-73.9472712,40.77152354
"ONE PARKING RC, INC.",-73.9791654,40.7581037
250 WEST PARKING CORP.,-73.99888129,40.74224368
33 ST OPERATING LLC,-73.98621337,40.74827033
WEST 90TH GARAGE CORP.,-73.97038391,40.78909536
145 BRADHURST GARAGE CORP.,-73.94264122,40.82361079
"NARRAGANSETT PARTNERS, L.L.C.",-73.96690019,40.76494897
QUIK PARK BROADWAY GARAGE LLC,-77.51958437,40.11238534
80 JOHN GARAGE CORP.,-74.00688559,40.70843906
"KINNEY PARKING SYSTEM, LLC",-73.99077582,40.77006131
EAST VILLAGE PARKING LLC,-73.99115013,40.72442166
"PARK 127 MGMT, LLC",-73.95059181,40.811642
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.9728014,40.75878582
525-535 GARAGE CORP.,-73.94579505,40.77537647
"MAIDEN PARKING MGMT, LLC",-74.00539932,40.70571358
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534
ALLIE GARAGE CORP.,-73.98523045,40.77023091
"REGAL CAR PARK, LLC",-73.9756732,40.762813
"SUPERPARK REALTY, LLC",-73.99860314,40.75534711
5TH AVENUE GARAGE CORP.,-73.99320171,40.73659204
"KINNEY PARKING SYSTEM, LLC",-73.97590088,40.76209118
1510 LEX GARAGE CORP,-73.95028888,40.78676091
ENTERPRISE WORLD PARKING LLC,-73.96753826,40.75198297
"FIRST AVENUE PARKING, LLC",-73.97246049,40.74521022
"EDISON NY PARKING, LLC",-73.98351557,40.7556506
RELIANT PARKING LLC,-73.97750994,40.78619854
454 MANAVE GARAGE CORP.,-73.95525496,40.80715903
KINNEY-WEST END AVENUE INC,-73.97387395,40.79436335
"ABM PARKING SERVICES, INC",-73.98237763,40.74564583
"DEAL FOREVER, INC",-73.98790077,40.75730897
EAST 97TH PARKING CORP.,-73.94993236,40.78545427
107 GARAGE CORP.,-73.99788184,40.73690787
QUIK PARK HUDSON 180 LLC,-73.98848549,40.77838315
QUIK PARK WEST 57 LLC,-73.97463339,40.76325468
QUIK PARK WEST 50TH STREET LLC,-73.98396172,40.76157383
UNIVERSAL PARKING LLC,-73.99533789,40.73673762
KENSINGTON ENTERPRISES LLC,-73.96627579,40.79323054
NICE PARK 22 LLC,-73.98646893,40.73387963
AXA EQUITABLE LIFE INSURANCE COMPANY,-73.98262239,40.76195515
224 MULBERRY STREET CONDOMINIUM,-73.99606404,40.72243473
THE BERGER'S PARKING CORPORATION,-73.95947753,40.77181119
PARK 18 WEST LLC,-73.99626145,40.74037445
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.00671239,40.70775287
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.99604775,40.75375784
102 BRADHURST AVE. CORP.,-73.94181283,40.82473022
"EDISON NY PARKING, LLC",-74.00573457,40.74555372
ARCHIVES GARAGE CORP.,-74.00769989,40.73223332
SURREY GARAGE 54TH STREET LLC,-73.96806235,40.7579502
MP 53 LLC,-73.96826484,40.75722015
79TH STREET PARKING LLC,-73.96076755,40.77602206
206 E. 59TH ST. GARAGE CORP.,-73.96615114,40.76136137
COSMO PARKING LLC,-73.99094706,40.75859105
"MP 16, LLC",-73.99185113,40.74497443
MP 325 LLC,-74.01475407,40.71663692
TWO FIFTH PARKING LLC,-73.99660831,40.73192062
WALL STREET GARAGE PARKING CORP.,-74.00986102,40.70659436
1345 LEASEHOLD LLC,-73.97853953,40.76249518
AMPCO SYSTEM PARKING,-73.96855471,40.76251484
EMBASSY PARKING LLC,-73.95851786,40.77651258
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.9560347,40.78057936
QUIK PARK HUDSON VI LLC,-73.99107484,40.77477405
CROYDEN PARKING LLC,-73.95990145,40.78129989
"EAST 78TH OPERATING, LLC",-73.95228909,40.77216525
"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.97462438,40.73007066
"PROPARK AMERICA NEW YORK, LLC",-73.9598646,40.77654051
SUPERIOR PARKING LLC,-73.94983481,40.77114866
IMPERIAL PARKING US LLC,-73.97917874,40.75006709
MARKET 15 PARKING LLC,-77.51958437,40.11238534
MP 93 LLC,-73.94747243,40.78187404
MP MANHATTAN PLAZA LLC,-77.51958437,40.11238534
"PROPARK AMERICA NEW YORK, LLC",-73.98575197,40.74564081
"QUIK PARK EAST 67TH STREET, LLC",-73.95799109,40.76446848
MP WEST 12 LLC,-74.00993409,40.7370996
"787 HOLDINGS, LLC",-73.98262239,40.76195515
"PROPARK AMERICA NEW YORK, LLC",-73.96841543,40.79741412
RAPID RIVERSIDE CORP.,-73.98225167,40.78497521
CUSTOM PARKING LLC,-73.96488224,40.76492092
IMPERIAL PARKING US LLC,-77.51958437,40.11238534
MP 56 LLC,-73.96768262,40.75944323
GATEWAY PARKING CORP,-74.01613786,40.71071628
"KINNEY PARKING SYSTEM, LLC",-73.97532853,40.75775711
"IMPERIAL PARKING (U.S.), LLC",-74.00621137,40.71140893
PARK ON 44TH CORP.,-73.9726924,40.75171258
ELBA OPERATING CORP.,-74.00926545,40.72934847
LKDG ASSOCIATES,-73.96334526,40.75677679
KIDS PARKING CORP.,-74.00606386,40.7155398
C.V. PARKING LLC,-73.93897105,40.85426457
S.T.A. PARKING CORP.,-73.95325455,40.77003848
IMPARK HSW LLC,-73.95810835,40.77318581
DILIGENT PARKING LLC,-77.51958437,40.11238534
METROPOLITAN STORAGE CORP.,-73.94377984,40.78455665
THE NEW YORK AND PRESBYTERIAN HOSPITAL,-77.51958437,40.11238534
UNIQUE PARKING LLC,-73.98876285,40.73952858
21 EAST 12TH STREET PARKING LLC,-73.99341485,40.7341904
MP UPTOWN LLC,-73.94018528,40.78631421
KRW OPERATING CORP.,-73.96844793,40.79740864
55 E. 125 ST. CORP.,-73.94426998,40.80726952
"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.97523807,40.72921992
MANHATTAN PARKING EAST 48TH STREET CORP.,-77.51958437,40.11238534
72ND STREET LLC,-73.9536798,40.765938
VALUE MGMT. CORP.,-74.00273526,40.73814025
110 EAST 16TH STREET ASSOCIATES LLC,-73.98861195,40.73562004
RAPID 83 STREET PARKING CORP.,-73.9519618,40.77542587
QUIK PARK EAST 72 LLC,-73.95313422,40.76660201
"HAMMER, GEOFFREY ET AL",-73.97663858,40.78926148
SP PLUS CORPORATION,-73.99220436,40.74880612
WELLESLEY GARAGE CORP.,-73.96084392,40.76896262
"PROPARK AMERICA NEW YORK, LLC",-73.98832074,40.77072257
"AREA GARAGE, LLC",-73.98105088,40.71557683
QUIK PARK 1133 GARAGE LLC,-73.9833242,40.75594152
COLUMBUS 95TH ST LLC,-73.96705659,40.79178979
"PROPARK AMERICA NEW YORK, LLC",-73.96223132,40.80522649
FANDA PARKING LLC,-73.95637765,40.7696774
QUIK PARK WEST 23RD STREET GARAGE LLC,-74.00223396,40.74688504
"PROPARK AMERICA NEW YORK, LLC",-73.97103774,40.78864539
RAPID E. 77TH ST. CORP.,-73.95931409,40.77340308
AUDUBON PARKING MGMT LLC.,-73.93315062,40.84764386
MID TOWN PARKING CORP.,-73.97182746,40.75721559
PRONTO PARKING CORP,-73.96462193,40.76564545
"WEST 129TH STREET, L.L.C.",-73.95820754,40.8164867
EAST 79TH STREET PARKING LLC,-73.95000444,40.77122009
THE HERTZ CORPORATION,-77.51958437,40.11238534
EAST RIVER PARKING CORP.,-73.94693392,40.78248587
IMPARK 89 LLC,-73.95759334,40.78251499
CLAREMONT PARKING CORP,-73.96380637,40.81160025
PARK KWIK LLC,-73.99296022,40.76815387
"90 WASHINGTON CAR PARK, LLC",-74.01444559,40.70808154
QP 50/70 WEST 93RD STREET LLC,-73.96751595,40.79032423
75 WALL GARAGE CORP.,-74.00766792,40.70520018
IMPARK 1199 PA LLC,-73.95342436,40.78533771
99 PARK AVENUE CORP.,-73.97866602,40.75074495
ENC PARKING CORPORATION,-73.99353374,40.7361035
"PROPARK AMERICA NEW YORK, LLC",-73.94700974,40.78249963
PERFORMANCE PARKING LLC,-73.98469156,40.77440284
IMPERIAL PARKING (US) LLC,-74.00055933,40.7389143
MARLO TOWERS GARAGE CORP,-74.00491622,40.70849954
"EDISON NY PARKING, LLC",-73.92890114,40.86687893
"KINNEY PARKING SYSTEM, INC.",-73.98891572,40.75332096
200 CPS GARAGE PARTNERS LLC,-73.97944781,40.76702142
IMPARK RIVER LLC,-74.01629809,40.71694138
80TH REALTY LLC,-73.94982318,40.77221361
MP UPTOWN LLC,-73.94901341,40.79715191
"PROPARK AMERICA NEW YORK, LLC",-73.97981893,40.74556032
MP 144 LLC,-73.94207097,40.82289139
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98086224,40.74440496
"ABM PARKING SERVICES, INC",-73.96683398,40.75292422
240 RIVERSIDE PARKING LLC,-73.98733689,40.78047727
QUIK PARK 311 WB LLC,-74.00430751,40.72172931
"KINNEY PARKING SYSTEM OF NEW YORK, INC.",-73.95950815,40.76301431
70TH PARK OPS LLC,-73.95662531,40.76634537
"PROPARK AMERICA NEW YORK, LLC",-73.98043558,40.78403073
SP PLUS CORPORATION,-74.01152173,40.71577269
PARK 127TH LLC,-73.95059181,40.811642
MANHATTAN PARKING WEST 45 STREET CORP,-73.98354409,40.7571163
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99115013,40.72442166
UPTOWN PARKING CORP.,-73.9372592,40.81427319
ALEXA QP LLC,-73.97694407,40.75180683
PARK FDB LLC,-73.95236779,40.80851651
MANHATTAN PARKING GRAMERCY CORP.,-73.98464602,40.73701117
IMPERIAL HOUSE PARKING LLC,-73.96300683,40.76821951
ELBA OPERATING CORP.,-74.00926545,40.72934847
GEMINI GARAGE CORP.,-73.96189483,40.75573057
1050 GARAGE CORP.,-73.96033095,40.78162392
MP HUDSON LLC,-74.00114775,40.7521385
"351 EAST 83 CAR PARK, LLC",-73.9519618,40.77542587
MP 400 LLC,-74.014206,40.71777332
7 WEST 21 PARKING LLC,-73.99112995,40.74053062
P.A.C. GARAGE CORP.,-73.95590115,40.7805052
MANHATTAN PARKING EAST 34TH STREET CORP.,-73.97472722,40.74430497
"PROPARK AMERICA NEW YORK, LLC",-77.51958437,40.11238534
435 E. 79 GARAGE CORP.,-73.9510649,40.77253802
92ND ST. GARAGE CORP.,-73.95158146,40.78209816
BREVOORT PARKING LLC,-73.99482944,40.73237893
W. 26TH ST OPERATING LLC,-74.00271408,40.74970663
IMPERIAL PARKING (US) LLC,-74.0053331,40.73457747
MTP 3300 BROADWAY CORP.,-73.95845314,40.8165856
"PROPARK AMERICA NEW YORK, LLC",-73.98728532,40.76688806
254 WEST 79TH STREET PARKING CORP,-73.98041031,40.78401975
"IMPERIAL PARKING (U.S.), INC",-73.99091083,40.73311977
CLINTON GRAND PARKING LLC,-73.98644733,40.71586304
QUIK PARK MARLO LLC,-74.00491622,40.70849954
1955 FIRST PARKING CORP.,-73.94269165,40.78602729
"W K PARKING, CORP",-73.98104009,40.72813959
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97848201,40.78409626
FLORAL 26 PARKING LLC,-73.99056656,40.74364313
"WOFL, RAYMOND ET AL",-73.97981893,40.74556032
NYC PARKING GROUP I LLC,-73.95637765,40.7696774
"MANHATTAN GARAGE EQUITIES, L.P.",-73.96645561,40.77322972
"PROPARK AMERICA NEW YORK, LLC",-74.00605982,40.7108243
80TH ST. PARKING CORP.,-73.949152,40.7717522
MANHATTAN ENTERPRISES INC.,-73.97270632,40.76179952
IMPERIAL PARKING US LLC,-73.97856534,40.78323717
"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.97630096,40.73336747
RAPID EAST 87TH CORP.,-73.95778187,40.78131561
225 EAST 63 GARAGE CORP.,-73.96409587,40.7637871
"IMPERIAL PARKING (U.S.), LLC",-73.94442964,40.82804712
PARK 70 LLC,-73.95662531,40.76634537
MANHATTAN PARKING - GOLD CORP.,-73.9682861,40.75804358
331 50TH ST. PARKING CORP.,-73.98703328,40.7634873
15 WEST 72ND STREET CORP.,-73.97682356,40.77659183
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96964871,40.76204029
"PROPARK AMERICA NEW YORK, LLC",-73.96366455,40.77359667
MP UPTOWN LLC,-77.51958437,40.11238534
MANHATTAN PARKING 110 LLC,-73.96508944,40.80349547
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.96964871,40.76204029
"CORINTHIAN PARKING MANAGEMENT, LLC",-73.97274136,40.74674185
"IMPERIAL PARKING (U.S.), LLC",-73.95608475,40.77038268
QUIK PARK GARMENT LLC,-73.97912944,40.7461613
"IMPERIAL PARKING (U.S.), LLC",-73.99198478,40.74401377
RAPID E. 77TH ST. CORP.,-73.95983074,40.77281314
MANHATTAN PARKING E 35 ST CORP,-73.97622797,40.74578745
64TH WEST END PARKING LLC,-73.98789032,40.77510588
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.9870733,40.76186516
"KINNEY PARKING SYSTEM, LLC",-73.98293712,40.75932848
NYC PARKING GROUP I LLC,-73.95604143,40.77038267
420 EAST 51ST PARKING LLC,-73.96494204,40.75417801
METRO PARKING CORP.,-73.96236714,40.76305919
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01058313,40.71133175
QUIK PARK WEST 12TH ST. LLC,-73.99972576,40.736853
10 W. 66TH ST. GARAGE CORP.,-73.97932331,40.77265909
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-74.00913942,40.7311655
"IMPERIAL PARKING (U.S.), INC",-73.97523807,40.72921992
"PERRY GARAGE COMPANY, INC.",-74.00696412,40.73511261
"CAPABLE CAR PARK, LLC",-73.97962107,40.76709282
"ROYAL CHARTER PROPERTIES, INC.",-73.95537377,40.76463767
920 PARKING CORP.,-73.9598646,40.77654051
RESOURCE PARKING LLC,-73.98530897,40.75796741
SP PLUS CORPORATION,-73.95140728,40.76842929
"NZJJ, LLC",-74.01058507,40.72354594
CHAMPION 55 LLC,-73.96992404,40.75985555
22ND AND SIXTH PARKING LLC,-73.99142924,40.74232022
KNICKERBOCKER GARAGE CORP.,-73.9520441,40.7814753
KRW OPERATING CORP.,-73.96841543,40.79741412
CHAPLAND PARKING LLC,-73.95845597,40.77733598
"WOLF, RAYMOND ET AL",-74.00605982,40.7108243
"E/Z SPRINT, LTD.",-77.51958437,40.11238534
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.98801803,40.74757063
ROX PARKING MANAGEMENT COMPANY LLC,-73.96685821,40.75500475
QUIK PARK CPS LLC,-73.97697165,40.76597795
ENTERPRISE 60 WEST LLC,-73.99021596,40.7719222
TAINO PARKING CORPORATION,-73.93672577,40.80156483
"78 PARKING MANAGEMENT, LLC",-73.95228909,40.77216525
PARK PLACE GARAGE LLC,-74.0094796,40.71294852
"PROPARK AMERICA NEW YORK, LLC",-73.97404563,40.74307242
CITY PARKING LLC,-73.98104009,40.72813959
MP 65 LLC,-73.95950815,40.76301431
AERO PARKING CORP.,-73.98575197,40.74564081
MP EAST 67 LLC,-73.96147434,40.76506256
SUPREME PARKING CORP.,-73.97913408,40.74285388
"KINNEY PARKING SYSTEM, INC.",-73.96694957,40.76001668
T & K PARKING INC.,-73.9946467,40.71652521
"LARDON 575, LLC",-73.94207097,40.82289139
157 57TH THIRD CORP,-73.96862775,40.76072529
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97193974,40.75630985
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.93604534,40.84435734
KING 67 LLC,-73.98418591,40.7751466
"KINNEY PARKING SYSTEM, LLC",-73.98511278,40.76363528
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01220732,40.71686229
BARRYVILLE MANAGEMENT CORP,-73.99016731,40.7590823
101 WEST END PARKING LLC,-73.98863409,40.77506478
NYC DESIGN II INC.,-73.9495235,40.81034329
EFFECTIVE PARKING LLC,-73.98682654,40.76839487
245 EAST 19 STREET PARKING LLC,-73.98361069,40.73582804
"KINNEY PARKING SYSTEM, INC.",-73.97161238,40.75371324
STANDARD PARKING CORPORATION,-73.95133866,40.78822705
PRENTUSS CORP,-73.94442964,40.82804712
SURREY GARAGE CORP.,-73.95269454,40.77063111
605 THIRD AVENUE FEE LLC,-73.97434286,40.74903409
CORINTHIAN GARAGE CORPORATION,-73.97310973,40.74610516
MANHATTAN PARKING W 45TH STREET CORP.,-73.98354409,40.7571163
MAJESTIC CAR PARK LLC,-73.95342436,40.78533771
216-10 NY PARKING CORP,-73.91456116,40.87038791
"215 EAST 64TH STREET CO., LLC",-73.96373452,40.76445121
QUIK PARK YORK AVENUE LLC,-73.95616282,40.76696825
57 & 11 PARKING CORP.,-73.99249061,40.7707586
NAGLE GARAGE CORP.,-73.93005125,40.85963912
QUIK PARK 48TH ST. GARAGE CORP.,-73.9691076,40.75347655
205 THIRD PARKING LLC,-73.98528858,40.73587493
"KINNEY PARKING SYSTEM, INC.",-77.51958437,40.11238534
SP PLUS CORPORATION,-74.0037669,40.73126187
24 LEONARD PARKING LLC,-74.00780654,40.71859736
QUIK PARK HUDSON LLC,-73.98889728,40.77731
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95323049,40.77345018
CHELSEA 29 PARKING LLC,-74.00306785,40.751337
QUIK PARK 150 CHARLES STREET GARAGE LLC,-74.00881145,40.7340338
STANDARD PARKING CORPORATION,-73.97680249,40.75413984
TPEC 148 LLC,-77.51958437,40.11238534
MP 83 LLC,-73.9500049,40.77541131
200 WEA MANAGEMENT CORP.,-73.98519618,40.77819065
AP 43RD MANAGEMENT LLC,-73.996892,40.76109731
QUIK PARK 86TH ST. LLC,-73.94833244,40.77642887
400 EAST 70TH STREET PARKING LLC,-73.95662531,40.76634537
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.96999558,40.76129931
14TH AND 8TH AVE. LLC,-74.00238529,40.73995729
DEB PARKING LLC,-73.94675861,40.81658079
"PROPARK AMERICA NEW YORK, LLC",-73.96791672,40.79799861
EAST 105TH STREET PARKING LLC,-73.94628763,40.79135655
"CHARLES STREET GARAGE, INC.",-74.0053331,40.73457747
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.00913942,40.7311655
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97463339,40.76325468
1745 BROADWAY PARKING MANAGEMENT CORP.,-73.98205114,40.76529816
"KINNEY PARKING SYSTEM, INC.",-73.97411353,40.75408437
MAGIC PARKING LLC,-73.95293892,40.80797054
304060 PARKING LLC,-73.99347281,40.73180795
QUIK PARK LIBBY LLC,-73.96909676,40.75349301
RIVER YORK BARCLAY LLC,-73.94471951,40.77924055
"IMPERIAL PARKING (U.S.), LLC",-73.95342436,40.78533771
PRIMARY PARKING LLC,-73.99218451,40.76415473
LAIGHT STREET PARKING  LLC,-74.01053799,40.72239314
WHEAT MANAGEMENT CORP.,-73.97070195,40.78851905
"KINNEY PARKING SYSTEM, LLC",-73.98891572,40.75332096
ROX PARKING LLC,-73.96542533,40.75489453
SKY PARKING CORP.,-74.00945482,40.71629164
ARWIN 74TH STREET LLC,-73.95659005,40.77059696
ALLIANCE DAG PARKING LLC,-73.97116129,40.75352374
HESTER PARKING CORP.,-73.99733774,40.71748048
LOUIS PROVENZANO INC.,-74.00780654,40.71859736
SP PLUS CORPORATION,-73.95991305,40.76202359
JO-DASH PARKING CORP.,-73.97854511,40.74516211
MATINEE 52 LLC,-73.98229377,40.76244092
1725 PARKING LLC,-73.94536656,40.77834882
"KINNEY PARKING SYSTEM, LLC",-73.96078858,40.76484549
"DAG PARKING MGMT, LLC",-73.97116129,40.75352374
QUIK PARK EAST 72 LLC,-73.95126413,40.76670828
QUIK PARK EAST 66 LLC,-73.96179866,40.76607273
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.94668774,40.76524331
22 EAST LLC,-73.98054686,40.7368788
WEST PLAZA GARAGE LLC,-73.9785392,40.74111085
PORT PARKING LLC,-73.98566578,40.76047615
THEATER 50 PARKING LLC,-73.98653171,40.76247992
DIAMOND PARKING CORP.,-77.51958437,40.11238534
207TH STREET PARKING LLC,-73.91806891,40.86409412
HAMILTON REALTY LLC,-73.9451063,40.77870277
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98510803,40.76873227
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.95695239,40.77414879
411 WEST 55TH STREET CORP.,-73.98728532,40.76688806
SHERWOOD 21 GARAGE LLC,-74.0051933,40.74642932
TUNNEL 34 PARKING LLC,-73.97709429,40.74527985
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.00431379,40.70726991
DIVINE PARKING GARAGE CORP,-73.92118497,40.86135708
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99604775,40.75375784
60 SUTTON PLACE PARKING LLC,-73.96223076,40.75528603
QUIK PARK WEST 22ND ST. MANAGEMENT LLC,-73.9943595,40.74269369
PEAK TIME PARKING INC.,-73.93224784,40.85746663
EFFICIENT PARKING LLC,-73.99465534,40.74367633
RIVERSIDE CENTER PARKING LLC,-73.99039651,40.77171087
QUIK PARK REGENT LLC,-73.99649371,40.7155701
"KINNEY PARKING SYSTEM, INC.",-73.95270234,40.77997695
"325 FIFTH CAR PARK, LLC",-73.98528242,40.74742758
"KINNEY PARKING SYSTEM, LLC",-73.97342527,40.75122419
CENTURY PARKING LLC,-73.95608475,40.77038268
HEIGHTS MANAGEMENT 176 LLC,-73.93817525,40.84706204
MANSION 88 PARKING LLC,-73.94397839,40.77603434
QUIK PARK TRIBECA LLC,-74.01028208,40.72391925
NASSAU ST. GARAGE CORP.,-74.00620416,40.71140069
STANDARD PARKING CORPORATION,-73.96011536,40.79793853
QUIK PARK CHARLES STREET LLC,-74.0053331,40.73457747
1056 5TH AVE. PARKING LLC,-73.95998763,40.78210688
BLEECKER PARKING CORP.,-74.00460058,40.73410541
PARK RIGHT CORPORATION,-74.00728164,40.73496712
"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",-74.00306785,40.751337
WEST 14TH ST. GARAGE CORP.,-74.00055933,40.7389143
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.97649646,40.74175273
LM BONNEVILLE PARKING LLC,-73.98054686,40.7368788
QUIK PARK WEST 55TH ST. LLC,-77.51958437,40.11238534
MP WEST 30 LLC,-74.00115858,40.75212478
"IMPERIAL PARKING (U.S.), LLC",-73.9756732,40.762813
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.97038325,40.75810727
MERIT PARKING LLC,-77.51958437,40.11238534
